Date,Open,High,Low,Close,Adj Close,Volume
22-08-2016,21795,21959.90039,21547.30078,21795,21144.31445,32520
23-08-2016,21749,22061,21654,22009.80078,21352.70508,23027
24-08-2016,22168,22230,21890,22132.19922,21471.44922,28828
25-08-2016,22230,22353.5,21971.30078,22090.59961,21431.08984,40151
26-08-2016,22122,22350,22100,22331,21664.31445,23347
29-08-2016,22300,22350,22160,22308.09961,21642.09766,46540
30-08-2016,22400,23084,22175.90039,23043.09961,22355.1543,59546
31-08-2016,23100,23429.19922,22601,22750.90039,22071.67773,143618
01-09-2016,22751,22950.09961,22675.40039,22774.19922,22094.2832,36586
02-09-2016,22890,23024.19922,22755,22817,22135.80664,30121
06-09-2016,22841,23045.19922,22827,22948.30078,22263.1875,43845
07-09-2016,23124,23124,22810,22972.80078,22286.95703,44872
08-09-2016,22972.80078,23499,22858,23419.19922,22720.02539,38488
09-09-2016,23449,23572.90039,22860.90039,22925.09961,22240.67578,32036
12-09-2016,22695.80078,22825,22445.19922,22741.40039,22062.46289,65298
14-09-2016,22882,22914,22350,22598.19922,21923.53516,58070
15-09-2016,22600,22679.90039,22266.09961,22440.09961,21770.1582,39284
16-09-2016,22501.09961,23239.90039,22501.09961,23135.19922,22444.50391,55294
19-09-2016,23043,23332.80078,23000,23129.19922,22438.68164,29134
20-09-2016,23260.5,23545.09961,23156.09961,23427.80078,22728.37109,55909
21-09-2016,23420,24280,23333.69922,24198.69922,23476.25391,95652
22-09-2016,24415,24850,24265.80078,24808.90039,24068.23633,71474
23-09-2016,24844,25000,24550,24853.19922,24111.21484,53795
26-09-2016,24840,24995,24605,24693.80078,23956.57422,52009
27-09-2016,24752,24850,24480,24643.19922,23907.48242,32364
28-09-2016,24625,26045,24620.09961,25786.59961,25016.75,102186
29-09-2016,26344,26641.30078,24451.5,24918.30078,24174.37305,138500
30-09-2016,25149.80078,25550,24549.40039,24827.80078,24086.57227,72690
03-10-2016,25320,25969,25143.5,25796.19922,25026.0625,55210
04-10-2016,25989.69922,26077.40039,25542,25842.40039,25070.88281,39827
05-10-2016,25850,26345.90039,25612.19922,26281.30078,25496.68164,39397
06-10-2016,26280,26505,26061.30078,26240.80078,25457.39063,38261
07-10-2016,26340,26340,25750.09961,25810.40039,25039.83789,25969
10-10-2016,25915.19922,26082,25761.80078,25804.59961,25034.21094,20010
13-10-2016,25700,25978,25567.19922,25803.19922,25032.85352,49996
14-10-2016,25987.80078,25990,25330.90039,25400.19922,24641.88086,45733
17-10-2016,25430.09961,25578.19922,24564.90039,24647.40039,23911.55859,45648
18-10-2016,24795,25220.30078,24700,25069.09961,24320.66797,41222
19-10-2016,25110,25299,24900,24978.19922,24232.48242,22366
20-10-2016,25140,25240,24800,24988.59961,24242.57227,27484
21-10-2016,25124,25193.80078,24815,25122.19922,24372.18359,17880
24-10-2016,25200,25323,24830.09961,24914.40039,24170.58789,18311
25-10-2016,24920,25023.90039,24599.69922,24631,23895.64648,33405
26-10-2016,24718,24798.90039,24159.59961,24418.80078,23689.7832,37644
27-10-2016,24460,24724,24058.90039,24491.80078,23760.60352,50974
28-10-2016,24760,24799,23676.30078,24020,23302.89063,95398
01-11-2016,24350,25520.90039,24301.30078,25321,24565.04688,88482
02-11-2016,25067.80078,25183.90039,24731.19922,24779.80078,24040.00586,36014
03-11-2016,24830,25100,24402,24549.40039,23816.48633,26096
04-11-2016,24640,24745.09961,23774.90039,23929.80078,23215.38281,33112
07-11-2016,24271.90039,24584.90039,23955.09961,24021.59961,23304.44141,27450
08-11-2016,24211,24485,23886.09961,24267.80078,23543.29297,24885
09-11-2016,23000,23779.90039,21842,23331.19922,22634.65234,56053
10-11-2016,23899.30078,23999,22890.90039,23066.19922,22377.56445,36155
11-11-2016,22896.69922,22896.69922,21573,21685.19922,21037.79102,62471
15-11-2016,21740,21740,19530,20281.19922,19675.71289,153241
16-11-2016,20700,21800,20010,21116.69922,20486.26563,151643
17-11-2016,21148.5,21400,20663.09961,21036,20407.97656,57704
18-11-2016,21188,21934.19922,20881.09961,21792.30078,21141.69922,75234
21-11-2016,21999.90039,21999.90039,20103,20361.59961,19753.71094,85743
22-11-2016,20611.30078,20988.19922,20172.09961,20653.09961,20036.50781,72049
23-11-2016,20850.09961,21466,20649.90039,20960.30078,20334.53906,70147
24-11-2016,20775,20775,20222,20356.59961,19748.85938,74821
25-11-2016,20606.59961,20699,19936.69922,20222.59961,19618.85938,88986
28-11-2016,20249.90039,20649.90039,20000,20213.90039,19610.42188,109774
29-11-2016,20475,21440,20327.30078,21294.09961,20658.36914,112384
30-11-2016,21500,21770.80078,21123.30078,21619.80078,20974.34961,89239
01-12-2016,21750,22444,21621.30078,22202.19922,21539.35742,129754
02-12-2016,22202,22947.90039,22126.09961,22756.19922,22076.82227,183006
05-12-2016,22600,23189,22600,22748.30078,22069.15625,72589
06-12-2016,22845,22988,22380.09961,22457.5,21787.03711,37037
07-12-2016,22624,23516.80078,22511.19922,23382,22683.93555,111773
08-12-2016,23650,23700.09961,23056,23249.80078,22555.68359,70360
09-12-2016,23499.40039,23623.80078,22785.09961,22844.30078,22162.29297,76451
12-12-2016,22800,23094.80078,22051,22179.19922,21517.04297,46183
13-12-2016,22179.19922,22486,22017.40039,22334.09961,21667.32227,50086
14-12-2016,22584.09961,22584.09961,21711.19922,21801.59961,21150.71875,43640
15-12-2016,21625.09961,22066.80078,21465,21515.30078,20872.96875,50765
16-12-2016,21570,21927,21500,21759.09961,21109.48828,71578
19-12-2016,21700,21700,21500,21600.80078,20955.91602,21556
20-12-2016,21750,21750,21100,21156.19922,20524.58594,28649
21-12-2016,21275,21626.59961,21211.19922,21304.69922,20668.6543,30999
22-12-2016,21300,21545.19922,21150,21305.30078,20669.23828,80407
23-12-2016,21350,21437.80078,20788,20921.90039,20297.2832,40958
26-12-2016,20800,20875.80078,20228,20272.80078,19667.56055,34006
27-12-2016,20302,20830,20292,20701.09961,20083.07422,34474
28-12-2016,20759,21000,20730,20884.80078,20261.29102,34977
29-12-2016,20910,21584.69922,20650,21491.19922,20849.58789,61448
30-12-2016,21600,21900,21600,21803.09961,21152.17383,34174
02-01-2017,22400,22848,22301.09961,22523.90039,21851.45703,67606
03-01-2017,22555,22649.90039,22321.59961,22500.69922,21828.94922,35273
04-01-2017,22590,22615.69922,22088.80078,22196.5,21533.83203,28860
05-01-2017,22315.40039,22494.90039,22218.09961,22324.30078,21657.81641,74073
06-01-2017,22424.30078,22851.40039,22350.09961,22717.80078,22039.56836,49716
09-01-2017,22899,23166.69922,22850,22999.90039,22313.24414,44374
10-01-2017,23053.09961,23217.69922,22690,23005,22318.19336,33229
11-01-2017,23055.5,23320,22935,23161.30078,22469.82617,39825
12-01-2017,23276.19922,23341.80078,22785,22826.5,22145.02148,38026
13-01-2017,23000,23000,22679.19922,22793.59961,22113.10547,21848
16-01-2017,22701,22701.30078,22310,22343.30078,21676.25,38549
17-01-2017,22325,22530,22175.09961,22350.19922,21682.93945,43810
18-01-2017,22400,22701,22345,22449.90039,21779.66406,35679
19-01-2017,22450,23079.90039,22185.69922,22822.09961,22140.75195,46926
20-01-2017,22922.09961,23070,22600.09961,22789.19922,22108.83398,26229
23-01-2017,22705,22915,22550,22736.90039,22058.0957,21519
24-01-2017,22800,23049.5,22700.19922,23000.69922,22314.01758,27687
25-01-2017,23040,23165,22885.80078,22990.90039,22304.51172,39341
27-01-2017,23195.30078,23650.69922,23125.59961,23482.69922,22781.62891,75591
30-01-2017,23590,23710.69922,23100.5,23234.40039,22540.74414,37514
31-01-2017,23327.30078,23396,22405.30078,23028.40039,22340.89453,56910
01-02-2017,23198,24188,23050,24029.69922,23312.29883,100072
02-02-2017,24450,24450,23625,23779.19922,23069.27734,71854
03-02-2017,23825,23825,23313,23385.90039,22687.7207,30568
06-02-2017,23427.30078,23940,23427.30078,23815.40039,23104.39844,25003
07-02-2017,23800,23860,23502.90039,23783.90039,23073.8418,21057
08-02-2017,23779,24025.80078,23606.30078,23959.30078,23244.00195,26650
09-02-2017,23959.30078,24100,23500,23893.19922,23179.875,27797
